seller_key,seller_id,total_revenue,orders_count,items_sold,avg_order_value,avg_review_score,cancelled_orders_rate,distinct_products_sold,cluster
1555,f435898e493ba0356019a0b1cb8b55b1,649.76,10,12,64.976,4.4,0.0,10,0
1256,d2572f31e9023e9850ef986a636ff9bf,279.0,1,1,279.0,5.0,0.0,1,0
3080,503c1de08ae81a2d86f17951b204db55,4906.99,22,22,223.045,4.409090909090909,0.0,22,0
2142,5c243662ce92d84573bfaff24c3e3700,32862.02,98,100,335.32673469387754,4.1995774647887325,0.0,85,0
1000,44073f8b7e41514de3b7815dd0237f4f,18729.64,144,153,130.06694444444443,3.6737606837606838,0.0,140,0
2927,9c068d10aca38e85c50202e17b4a7e88,2658.9,17,17,156.40588235294118,4.125,0.0,17,0
706,23a0ffca143a15b9b5bbdb7d552f626a,3718.51,23,24,161.67434782608694,3.95,0.0,20,0
2205,04308b1ee57b6625f47df1d56f00eedf,60130.6,94,94,639.6872340425532,3.9098360655737703,0.0,86,3
2836,fdf736c18c589ed030e058312203e1b2,30.0,1,1,30.0,5.0,0.0,1,0
2286,0887a9f087bcd5d9f6642b52f897fc6c,1642.0,12,12,136.83333333333334,4.463333333333333,0.0,9,0
1230,781a66c0d89e30814d49fe8b5e14cd07,115.0,1,1,115.0,1.0,0.0,1,0
2139,20cb7c2fde3e5bf10f0bbe7394e1c6a9,861.9,32,51,26.934375,4.075161290322581,0.0,31,0
571,0a85ebe4e328db81ac9109781205e2f7,667.9,12,12,55.65833333333333,4.681818181818182,0.0,12,0
216,85ecf03781da592876b7844acc1b729f,251.0,2,2,125.5,4.5,0.0,2,0
666,55c96925041a14097b6a7825554f4ad5,294.8,6,10,49.13333333333333,4.0,0.0,7,0
956,07017df32dc5f2f1d2801e579548d620,946.49,8,9,118.31125,4.0,0.0,8,0
1423,e99e927c81e3f51739c94fcdfca9f10f,2702.83,22,25,122.8559090909091,3.6363636363636362,0.0,22,0
958,c013e57c075a06e5b5c48ee03c525719,1971.55,42,45,46.94166666666667,4.2072972972972975,0.0,43,0
295,695051e2981c8b19e77cafe450d5bdf3,169.76,1,1,169.76,5.0,0.0,1,0
1655,5a9b3bcab695173c820e53934574ae80,139.0,1,1,139.0,5.0,0.0,1,0
1730,5d76d80a2f5f39c891b996a1bf4c9853,1238.5,6,6,206.41666666666666,4.833333333333333,0.0,6,0
213,a3fa18b3f688ec0fca3eb8bfcbd2d5b3,47.8,1,2,47.8,5.0,0.0,1,0
694,058cb5aeb36d7c0fcae20fc85d5e0a59,1328.0,12,13,110.66666666666667,3.5833333333333335,0.0,12,0
1114,b4b447d715f9ab302a188fb43d3e96b3,685.93,5,5,137.186,4.875,0.0,4,0
833,ba143b05f0110f0dc71ad71b4466ce92,6110.58,85,86,71.88917647058824,4.434705882352941,0.0,70,0
1244,0f94588695d71662beec8d883ffacf09,9.0,1,1,9.0,5.0,0.0,1,0
2416,4bcec44888b30ba9001234c534716d3f,146.0,5,5,29.2,4.6,0.0,5,0
752,0fe2d9733ed841eb064503920015a8c0,389.64,3,3,129.88,4.666666666666667,0.0,3,0
1013,f3511c85f59f8dec53d140501ee8e7a8,69.9,1,1,69.9,5.0,0.0,1,0
1553,99cd94252748d2bdde08e17858233602,159.8,2,2,79.9,4.5,0.0,2,0
1760,0ebd97a106433a45a4aebe57c1799778,3046.8,31,32,98.28387096774193,4.483870967741936,0.0,32,0
594,9315e491484b1b0081ca166fc164108d,29.99,1,1,29.99,3.0,0.0,1,0
460,e9c6969d40e6a3d2d0f90013165c2b98,5239.98,10,10,523.998,4.4,0.0,10,0
499,729b2d09b2a0bdab221076327f13d050,1822.11,49,61,37.185918367346936,4.5,0.0,47,0
2201,43a5d4a57af536fddc96d08be3afdfcb,75.0,1,1,75.0,1.0,0.0,1,0
265,c33a5c3c983090c8b78a28e65052a20d,629.1,9,9,69.9,4.222222222222222,0.1111111111111111,9,0
1839,830379336fad8c6f3b15a4a3ddb5c66e,268.0,2,4,134.0,4.5,0.0,2,0
851,95b293867b5862941c9cd74f756a3c68,648.1,9,9,72.0111111111111,3.555555555555556,0.0,9,0
1530,f8db351d8c4c4c22c6835c19a46f01b0,50525.6,667,724,75.75052473763118,4.196465753424658,0.0014992503748125937,649,3
62,9c54608f0996c32ae4743089d915f845,194.8,3,3,64.93333333333334,4.0,0.0,3,0
2724,e89c4adbe7b1d0819dbb636e16461cf1,3181.3,24,25,132.55416666666667,3.909090909090909,0.0,23,0
3095,466222e777149751370e7e98fb623b0c,87.9,1,1,87.9,5.0,0.0,1,0
893,59417c56835dd8e2e72f91f809cd4092,36459.0,18,18,2025.5,4.266666666666667,0.0,17,0
2213,9f56a7a649097b166d8ed286ad86a15c,27.98,2,2,13.99,1.0,0.5,2,2
1318,74a9b9bddf14ece02beb81f52c41a88d,95.0,2,2,47.5,3.5,0.0,2,0
993,9449f25aeaf531019b76999ea49a6949,2046.45,10,10,204.645,4.0,0.0,10,0
2689,a17f621c590ea0fab3d5d883e1630ec6,2778.58,65,80,42.74738461538462,4.055689655172414,0.03076923076923077,66,0
568,4e480be820e37de1444325ff358c9296,430.3,1,2,430.3,5.0,0.0,1,0
2256,d7b2377bae6ace1b11fc69a11900ac36,329.6,4,4,82.4,3.25,0.0,4,0
805,11305281b50fff20ae8bb473f8e11876,6528.7,35,40,186.53428571428572,4.3021875,0.0,34,0
1822,b586cd24c010a13916af621b0325fbba,1108.94,6,7,184.82333333333332,3.8333333333333335,0.0,7,0
2111,ac1ed5fc15901fbc92920361eb4ab350,110.25,1,1,110.25,1.0,0.0,1,0
1139,a5cba26a62b8b4d0145b68b841e62e7f,14737.84,54,55,272.92296296296297,4.479166666666667,0.0,54,0
413,20f0aeea30bc3b8c4420be8ced4226c0,14.9,1,1,14.9,,0.0,1,0
2697,30829ded4523ab9224b93bc49a62c95f,6911.71,18,31,383.9838888888889,3.791875,0.0,21,0
649,53e4c6e0f4312d4d2107a8c9cddf45cd,30148.95,473,522,63.73985200845666,4.058919860627178,0.004228329809725159,477,3
100,d7827b2af99326a03b0ed9c7a24db0d3,1455.0,1,1,1455.0,5.0,0.0,1,0
2165,8603f0038fe0e52fedd3382d266723de,2355.0,10,10,235.5,4.25,0.0,9,0
1223,aeb36d67f1414f234d42a29e27cf1f17,3263.8,4,4,815.95,4.5,0.0,4,0
925,9599519be538b98748162a2b48248960,570.0,1,3,570.0,1.0,0.0,1,0
2039,2c2c9832d1bb38c5b0034a3b47d313ee,49.9,1,1,49.9,3.0,0.0,1,0
1342,a673821011d0cec28146ea42f5ab767f,13863.69,129,146,107.47046511627907,4.044313725490196,0.015503875968992248,132,0
2933,4e2627090e6e5b9fabba883a37897683,199.5,2,5,99.75,1.0,0.0,2,0
421,dc7192adf8ba09569261f4a8d576afe0,917.0,7,8,131.0,3.75,0.0,6,0
2539,2eb70248d66e0e3ef83659f71b244378,42628.61,202,212,211.03272277227722,2.7972,0.0,100,3
429,30c7f28fd3a5897b2c82d152bb760c17,2178.27,7,7,311.18142857142857,1.6,0.0,6,0
1498,778323240ce2830d68aab11794e00bfb,189.98,3,3,63.32666666666667,4.333333333333333,0.0,3,0
835,a8739afb32aaa45e01815ca76f76f54b,298.83,13,15,22.986923076923077,3.5366666666666666,0.0,12,0
25,fffd5413c0700ac820c7069d66d98c89,9062.3,60,61,151.03833333333333,3.875,0.016666666666666666,60,0
141,fb503a924a0b9db19d83dd0ac6dbef8c,13.9,1,1,13.9,5.0,0.0,1,0
2512,0015a82c2db000af6aaaf3ae2ecb0532,2685.0,3,3,895.0,3.6666666666666665,0.0,3,0
2664,7a9c12e235c36247c3c81f50d6ea9cea,983.9,5,5,196.78,4.6,0.0,5,0
3088,001cca7ae9ae17fb1caed9dfb1094831,25080.03,200,239,125.40015,3.9338,0.0,181,3
2207,883dd81e82754ac2c65e9790a7db8c9a,319.5,5,5,63.9,4.4,0.0,5,0
1026,88ae906ea2acf6971f26c3e8b7cb4357,246.0,3,3,82.0,3.3333333333333335,0.0,3,0
2727,f63d8f293af3a6454377546bd9dd19ff,1751.82,17,28,103.04823529411765,4.4375,0.0,17,0
434,0b90b6df587eb83608a64ea8b390cf07,28592.32,164,210,174.34341463414634,3.906,0.0,149,3
211,152ee17e4c8aaf53dac99f3462e4999b,308.96,6,6,51.49333333333333,4.333333333333333,0.0,6,0
1420,5f3ae9136c875522250f8184f253413a,1158.0,43,46,26.930232558139537,4.645384615384615,0.0,46,0
1320,c18309219e789960add0b2255ca4b091,9.9,1,1,9.9,5.0,0.0,1,0
901,382229d1e840115ffe3dbf5ff460e417,4096.96,46,49,89.06434782608696,4.297878787878788,0.0,42,0
1191,a2b911e9ad40dc7d61c142a4683e2d85,85.9,1,1,85.9,5.0,0.0,1,0
2902,d7ab82074b5f1dfba46db123df101bff,38.67,2,3,19.335,4.5,0.0,2,0
465,0725b8c0f3f906e58f70cbe76b7c748c,2190.3,17,37,128.84117647058824,3.625,0.0,17,0
449,3969863bb8af7f72580b3b1ffd3a17b3,623.15,12,13,51.92916666666667,4.083333333333333,0.0,12,0
64,3febca52652e7209509ccfe61cbde40e,84.0,2,2,42.0,2.0,1.0,2,2
1853,324583d68897f5ddbaf38f6248322176,84.0,2,3,42.0,1.0,0.0,2,0
2185,052577151711aec5c744fe12e66db3e1,2748.0,4,4,687.0,2.25,0.0,4,0
1421,bc302730ea8cf49b5c74f579febb5bbf,2640.9,11,11,240.0818181818182,3.8181818181818183,0.0,11,0
3039,a5259c149128e82c9d6d46e0c1c812bb,1182.26,8,8,147.7825,4.285714285714286,0.0,8,0
2714,ac6417315ae5da8f9a38ee11de6f7780,788.9,8,8,98.6125,3.75,0.125,8,0
828,661ad5fcc28cdfb8bcadb12bb2272475,209.93,4,7,52.4825,5.0,0.0,4,0
2468,53d00c40e32aeb924a84ce72b1af869d,2165.85,17,17,127.40294117647059,4.5515384615384615,0.0,16,0
2429,8d79c8a04e42d722a75097ce5cbcf2ef,2777.72,27,28,102.87851851851852,4.42,0.0,26,0
1989,c611f4ce9ce875bcc063fa97fd4d7d12,319.0,1,1,319.0,4.0,0.0,1,0
1587,d63c73efd41eb002280e7ec831424edb,5598.0,2,2,2799.0,4.0,0.0,2,0
1091,e644cbadf7eeb30d0d29f335ce7d52ec,878.9,8,10,109.8625,3.5714285714285716,0.0,7,0
839,52831e5990d0771cb4951d6f12928167,65.0,1,1,65.0,3.0,0.0,1,0
1075,b347677812ea483b0f528eaf8cbc09b7,7288.99,21,21,347.0947619047619,4.5,0.0,21,0
2285,07a9bc7f61396b658ddf3ac534efe44c,119.9,1,1,119.9,3.5,0.0,1,0
539,8eb88b0acb3f90a717ad659221471fa7,119.8,2,2,59.9,4.5,0.0,2,0
1108,217f005bb37ff3aeef5b2ae1788e75ba,74.97,3,3,24.99,3.3333333333333335,0.0,3,0
1128,85d9eb9ddc5d00ca9336a2219c97bb13,15415.24,509,522,30.285343811394892,4.1921943573667715,0.0019646365422396855,467,3
1284,3e46a38ee171c503c3b4a3f23fe3bf0c,59.9,1,1,59.9,5.0,0.0,1,0
874,3078096983cf766a32a06257648502d1,8285.42,59,64,140.43084745762712,4.183333333333334,0.03389830508474576,59,0
2922,4aba6a02a788d3ec81c03137144d9a80,89.9,1,1,89.9,5.0,0.0,1,0
1899,3bfba5a77604f6dfae7e6dd7aaf65821,2095.5,4,4,523.875,5.0,0.0,4,0
278,8931a84a914b3fe9b1ddaa4d704947ca,4668.3,29,32,160.9758620689655,4.055555555555555,0.0,29,0
1691,9a84ba99f5367fdbd4598363496f1ea2,2284.98,16,16,142.81125,3.625,0.0625,16,0
2299,dc64d75cc406bb0697be983831430e60,813.0,4,4,203.25,4.75,0.0,4,0
2009,ea4e9ce63a2134743b4a92777437fcdd,316.6,3,4,105.53333333333333,4.666666666666667,0.0,3,0
946,eaf6d55068dea77334e8477d3878d89e,51.0,3,3,17.0,5.0,0.0,3,0
2108,8090490573c6c0aa343a7231ebcb8c86,3871.12,26,26,148.88923076923078,4.16,0.0,26,0
2331,236585a4ddb5fea9fa40233e2249ed91,649.53,11,11,59.04818181818182,4.090909090909091,0.0,11,0
1494,01bcc9d254a0143f0ce9791b960b2a47,1521.21,11,11,138.29181818181817,4.4,0.0,11,0
2182,65a7c0788e4d632ccb5e1b594b87f0bb,266.7,3,9,88.9,4.333333333333333,0.0,6,0
1045,d594982fd877af63ace38ea1fca27c76,217.04,7,7,31.005714285714287,4.333333333333333,0.0,6,0
770,845e8036c3f7bf62099352f5ed910240,1584.6,21,24,75.45714285714286,4.0,0.0,22,0
1307,1e8b33f18b4f7598d87f5cbee2282cc2,17309.06,123,140,140.7240650406504,4.327419354838709,0.0,125,0
22,5bc55dbe2f12b6af6d83ed46023e0dc8,2992.1,17,21,176.00588235294117,2.411764705882353,0.0,17,0
271,3340ef1913fb70d28420f6ceb685c339,6731.15,32,42,210.3484375,4.366666666666667,0.0,31,0
1883,ff4e2d38692ce827b1a4f4b8196e680d,518.9,11,11,47.17272727272727,4.2,0.0,10,0
3042,ca7c6bd577e559472af1c699de9e764e,148.0,6,8,24.666666666666668,4.466,0.0,5,0
1558,3d871de0142ce09b7081e2b9d1733cb1,94914.2,1080,1147,87.88351851851851,4.211985111662531,0.003703703703703704,1034,1
2740,8e4f041ff58e7845456d3482524014b3,133.8,2,2,66.9,3.0,0.0,2,0
3020,749e7cdabbaf72f16677859e27874ba5,41.9,1,1,41.9,1.0,0.0,1,0
417,c092292535a57dacd95a8765f5518f87,125.0,1,1,125.0,5.0,0.0,1,0
2541,dd8a29ce82d5c705ba932d81494600a5,205.75,2,2,102.875,3.5,0.0,2,0
1175,c0e6839516f5398edc34adf5f1d53d1a,432.92,3,3,144.30666666666667,2.6666666666666665,0.0,3,0
529,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,4198.9,36,43,116.6361111111111,4.055172413793104,0.0,34,0
3031,bcd2d7510d58e293f20fad6438c1b314,23.9,1,1,23.9,,0.0,1,0
791,8a432f4e5b471f8da497d7dc517666e2,7555.0,95,106,79.52631578947368,4.2076119402985075,0.0,98,0
2686,d6b1ce66b035a475f00c017792ff9769,12277.4,92,108,133.45,4.236451612903226,0.0,82,0
775,f7ccf836d21b2fb1de37564105216cc1,2787.4,70,74,39.82,3.7401694915254238,0.0,67,0
1830,35fb511489d9ee3ee27a76debce9df06,414.5,7,7,59.214285714285715,3.5,0.0,7,0
390,1588ac4010787100dddef64568f0ae35,599.97,3,3,199.99,4.0,0.0,3,0
1018,4eeb99008a0f59d2c7759c59f9a346eb,1282.0,2,2,641.0,4.5,0.0,2,0
2152,8f54d64f28a993550aa7943f12572959,2755.5,15,16,183.7,3.8214285714285716,0.0,15,0
2040,79ebd9a61bac3eaf882805ed4ecfa12a,15092.79,136,143,110.97639705882352,4.0575,0.0,141,0
1833,4d232b78ab7ef10393dc3807d827bc0d,1475.0,5,5,295.0,4.4,0.0,5,0
189,0b0ddbc7b9d9584f442c7ac92b0ff6c9,1416.76,3,3,472.25333333333333,4.666666666666667,0.0,3,0
1263,2a6fbeaa7ab9e5d59a35841a8da71ce4,1632.79,30,30,54.42633333333333,3.944444444444444,0.0,29,0
2385,42fa4ee7240e9b8eb4576358ec142ba7,3845.7,22,22,174.80454545454546,4.842105263157895,0.0,21,0
2025,e908c0f3646e8b60375734a350d95d71,2951.0,1,1,2951.0,4.0,0.0,1,0
1682,14a08204d03bb6b6bde8029f801ae0eb,2185.4,28,38,78.05,3.9965217391304346,0.0,27,0
1431,4cc43a222a0f94910728b62b97a8c5f8,108.5,1,1,108.5,3.0,0.0,1,0
120,d79e8478eed9999493990b44955fb22e,721.89,5,5,144.378,4.0,0.0,5,0
1289,d0d70d21e2234dd7cd3cf63fe414148a,598.4,8,9,74.8,4.25,0.0,9,0
2082,117cfc326c6d50da67ca858ff5c0c852,454.6,5,5,90.92,4.5,0.0,4,0
578,f3975e8a41157005d4bcbb358678cd9b,178.8,2,2,89.4,5.0,0.0,2,0
802,1da3aeb70d7989d1e6d9b0e887f97c23,8823.52,265,328,33.296301886792456,4.211743589743589,0.0037735849056603774,283,3
695,b5b800c4065bebf4d3442311c9857344,79.9,1,1,79.9,5.0,0.0,1,0
2357,9e17b9d64683aebcbb9ee362d06463b4,98.7,2,3,49.35,1.0,0.0,2,0
2259,5a05a16bb50629ee31afab8a6d4c2674,794.3,14,15,56.73571428571429,4.214285714285714,0.0,14,0
1415,e88c9b79e592e370d6bd852eeefbf057,251.87,8,9,31.48375,4.714285714285714,0.0,8,0
794,f1fdf2d13186575751aa25876536d85c,26.3,1,1,26.3,5.0,0.0,1,0
2332,abe021b01ba992245271b9aa422032df,6720.0,2,2,3360.0,3.5,0.0,2,0
2652,65febd49fd28ec955651299159b1f527,4319.7,35,40,123.42,4.294117647058823,0.0,36,0
1510,ea846a0e7ad98a741783e886d89dfa44,137.0,2,3,68.5,5.0,0.0,2,0
2785,519a7aa428f18d125a283cf8c014fdd6,79.7,3,3,26.566666666666666,4.0,0.0,3,0
1368,c0f3eea2e14555b6faeea3dd58c1b1c3,79.99,1,1,79.99,5.0,0.0,1,0
1749,70ee69419916dc13e3aed619061f996c,45.0,1,1,45.0,3.0,0.0,1,0
2006,6c9875b2f94ba781186f0c1aed8d1687,25.0,2,4,12.5,5.0,0.0,2,0
508,41b39e28db005d9731d9d485a83b4c38,17112.55,195,231,87.75666666666666,4.008758169934641,0.010256410256410256,200,3
2313,b55638ad525e906c698fa2ce742c1742,1094.8,11,12,99.52727272727273,4.181818181818182,0.0,11,0
1692,f7315bb81aea4ddca2d39e249a801c98,379.8,2,2,189.9,4.5,0.0,2,0
2504,a3082f442524a1be452e3189e003b361,301.6,3,4,100.53333333333333,4.333333333333333,0.0,3,0
1194,17e34d8224d27a541263c4c64b11a56b,56363.24,255,268,221.03231372549018,4.261411042944785,0.00784313725490196,244,3
1705,070d165398b553f3b4b851c216b8a358,3393.16,32,39,106.03625,3.2666666666666666,0.0,32,0
1463,23ff42c4bf1f8f16cddb19d8b972974a,174.7,2,3,87.35,4.0,0.0,2,0
2451,0b3f27369a4d8df98f7eb91077e438ac,146.51,2,2,73.255,4.0,0.0,2,0
1829,4a23adac87cf538689fa600d976f78b2,405.0,3,3,135.0,4.333333333333333,0.0,3,0
2400,a35ef466c6fd6d052f5d241240d3c5e2,569.9,3,3,189.96666666666667,4.666666666666667,0.0,3,0
3001,6b9b80d53ba3676eafe60268a810b5a1,882.7,10,10,88.27,3.9,0.0,10,0
315,b86a47b3366e3b5424a7b225781f4908,86.5,1,1,86.5,3.0,0.0,1,0
2321,26b482dccfa29bd2e40703ba45523702,344.78,3,4,114.92666666666666,5.0,0.0,3,0
1162,3361277dc30b7cccdb0c286b24219756,3905.05,29,42,134.65689655172415,4.35,0.0,31,0
2553,b43d8b707f887a30f4675391098354a0,1342.0,3,4,447.3333333333333,3.0,0.0,4,0
2593,54c04bdb5ec46762f8f08c7e8f86ed4a,3281.66,18,19,182.31444444444443,4.333333333333333,0.0,18,0
2610,620c87c171fb2a6dd6e8bb4dec959fc6,114774.5,740,798,155.1006756756757,4.2351190476190474,0.008108108108108109,638,3
2962,112453736dbe3889cfb74e1aaa0ba0c1,1890.0,7,14,270.0,4.142857142857143,0.0,7,0
841,ade45994b717ccee333492330fbf037b,7196.0,10,10,719.6,4.5,0.0,10,0
1841,d354c38a7182125a748cb10474fe963b,1610.33,18,20,89.46277777777777,4.25,0.0,19,0
1030,80146bc52c4f6af5239b23de2a20262b,27.1,1,2,27.1,3.0,0.0,1,0
1694,51e4e89242cbb846c2deff3dc015650e,822.58,16,16,51.41125,4.6,0.0,16,0
1614,42fb44130ac3134cde8e35cf8ec7df25,62.7,3,3,20.9,3.6666666666666665,0.0,3,0
1239,113e3a788b935f48aad63e1c41dac1bd,847.35,39,48,21.726923076923075,4.285714285714286,0.0,39,0
2921,a3e9a2c700480d9bb01fba070ba80a0e,13440.8,130,144,103.39076923076924,4.004385964912281,0.0,136,0
803,7bb8fac2913a6064ec412e583c6d8b4d,109.0,1,1,109.0,5.0,0.0,1,0
54,7e79d65b5c6f1f544b7daea036acf720,517.8,4,4,129.45,4.5,0.0,4,0
181,8dfbc5ff27df12f6cef751d3b9554222,226.0,4,4,56.5,4.5,0.0,4,0
2057,e59e489e2ea74bd409b798b5daf49de3,495.0,3,5,165.0,1.6666666666666667,0.0,3,0
35,c8665a4dd081a2c436b1cd921079d0d9,79.39,1,1,79.39,5.0,0.0,1,0
2576,55bb6fe5bebe5012e2d7d9928e1128ff,1816.55,15,16,121.10333333333334,3.5714285714285716,0.0,15,0
1755,392e0502231ae2f8b29994ef6398cd77,1871.7,20,20,93.585,4.25,0.05,19,0
2827,c716e0b86ed568878475b60fbb6323ad,35.0,1,1,35.0,5.0,0.0,1,0
2063,c7a0a13cbcf29d5ce51c8f80afdc0b89,483.08,8,9,60.385,4.125,0.0,8,0
963,455c5640e8c5bd1b2ee85c0158f85727,6729.5,8,8,841.1875,4.5,0.0,8,0
220,ad97a199236354e53fcd91a5a913e9a2,13205.9,17,18,776.8176470588236,4.53125,0.0,17,0
1913,5305693ffae2d3463377b1f6fe67b15a,93.56,1,1,93.56,5.0,0.0,1,0
2514,ad738d3fcf42655ed15c4960b7b6c601,65.0,1,1,65.0,1.0,0.0,1,0
2147,fdaaf5bfda82b7b80535610c831b8d09,2588.9,10,15,258.89,4.2,0.0,13,0
1278,4559697a8f7e637227c2eeaed843baff,3696.0,42,42,88.0,4.0571875,0.0,33,0
2533,2e1a7d075abe038c1b2743005fe42ff1,1396.7,19,23,73.51052631578948,4.027777777777778,0.05263157894736842,20,0
400,446cc09cdbb130904da114e807dbec40,252.8,3,3,84.26666666666667,4.666666666666667,0.0,3,0
2015,0bb738e4d789e63e2267697c42d35a2d,2388.3,30,31,79.61,4.607142857142857,0.0,30,0
2630,87142160b41353c4e5fca2360caf6f92,31095.98,305,339,101.95403278688525,4.425579399141631,0.0,300,3
1007,a888faf2d1baececa6baf9c3d603ee1f,17765.8,54,55,328.9962962962963,3.993529411764706,0.0,53,0
285,d51e0a403fe2e689ece6c73359d96e12,7790.0,19,26,410.0,4.12764705882353,0.0,18,0
2116,80ceebb4ee9b31afb6c6a916a574a1e2,6729.0,1,1,6729.0,,0.0,1,0
1880,b4ffb71f0cb1b1c3d63fad021ecf93e1,6656.09,144,165,46.22284722222222,4.2186554621848735,0.0,155,0
2441,10076e5788b8ee532724bcd460baf762,821.48,23,26,35.716521739130435,4.565217391304348,0.0,25,0
391,fcdd820084f17e9982427971e4e9d47f,4783.99,16,27,298.999375,3.9113333333333333,0.0,17,0
1266,dbb9b48c841a0e39e21f98e1a6b2ec3e,7186.85,108,118,66.54490740740741,4.242424242424242,0.0,109,0
487,9523fb39dd240aa958e040f8183d64f3,146.99,1,1,146.99,1.0,0.0,1,0
1922,1b8356dabde1d35e17cef975c3f82730,3426.39,56,61,61.18553571428571,4.19811320754717,0.0,54,0
1718,ec21206b7894c503788a684a7bc822a6,247.8,3,3,82.6,2.6666666666666665,0.3333333333333333,3,0
1190,2bf28e311bba65237358230cabac3f15,294.0,7,8,42.0,3.7142857142857144,0.0,7,0
1664,3d700782d7818f2c1e0d7a9e9d75fc00,149.7,3,3,49.9,3.6666666666666665,0.0,3,0
2609,1b1ae47a313a825a7ccceb8e2e30fa9d,2243.9,11,11,203.9909090909091,3.944444444444444,0.0,11,0
2183,515d781150feed28a6ac091bb0e3cb8c,1002.35,6,6,167.05833333333334,4.3,0.0,5,0
714,751bdc4d83a466c7206cd42e8f426b03,6648.93,54,71,123.12833333333333,3.8463265306122447,0.037037037037037035,56,0
2397,2d8cfba3fcd3170555941605edaa196a,45.0,1,1,45.0,5.0,0.0,1,0
2296,cb5df0dcb9e280b1780e9d589889f2c7,2934.72,16,19,183.42,2.6,0.0,16,0
906,6879c4d287a8dd06b11f54ea8f78e4da,527.67,6,6,87.945,4.333333333333333,0.0,6,0
1920,3b872fd4747f01cc56206f2934198618,2726.74,25,27,109.0696,3.840909090909091,0.0,26,0
909,d9b00a97818674c7f8d8b1ef0e689679,69.9,1,1,69.9,3.0,0.0,1,0
1321,c3251e13f1bbda6c74e37c160f991e19,437.8,2,2,218.9,5.0,0.0,2,0
745,a4e634166243bbb3a13fa584463fa468,155.55,2,2,77.775,2.0,1.0,2,2
2667,3a4127e1ba7208ea37044c5092aae170,2219.6,6,6,369.93333333333334,3.5,0.16666666666666666,6,0
152,92eb0f42c21942b6552362b9b114707d,6548.63,341,365,19.204193548387096,4.016542056074766,0.0,304,3
1216,2709af9587499e95e803a6498a5a56e9,1279.56,26,47,49.213846153846156,3.7916666666666665,0.0,28,0
1685,0af2ab31141893d26aca5a404a537dab,59.0,1,1,59.0,5.0,0.0,1,0
1049,6e864f5c4669eff3d98140a07cc50202,740.59,13,13,56.96846153846154,4.461538461538462,0.0,13,0
428,e5e33c0d8e7e002f398f5dc4cbbb338f,6698.7,28,29,239.23928571428573,4.3076923076923075,0.03571428571428571,28,0
3061,13dd308f81fea30cc670c656b2b46cc3,117.7,3,3,39.233333333333334,5.0,0.0,3,0
1786,0d33a55da925bbf1ff02af5f6059fc7f,547.3,22,24,24.87727272727273,4.428571428571429,0.0,22,0
747,6d04126aba80df143fd038e711b8fd96,89.99,1,1,89.99,1.0,0.0,1,0
2581,94231344608e603693b0a8891143f65d,722.0,3,3,240.66666666666666,4.0,0.0,3,0
1324,e603cf3fec55f8697c9059638d6c8eb5,297.0,8,11,37.125,4.25,0.125,8,0
1008,ffdd9f82b9a447f6f8d4b91554cc7dd3,2101.2,18,20,116.73333333333333,4.294117647058823,0.0,18,0
3040,c500367424994318b9e779ff1ae9a330,4346.4,9,9,482.93333333333334,4.0,0.0,9,0
164,c13ef0cfbe42f190780f621ce81f2234,390.0,1,1,390.0,3.0,0.0,1,0
777,65b081a070633e057c462abdd6fb9dd8,1885.09,19,20,99.21526315789474,4.277777777777778,0.0,18,0
1098,18a349e75d307f4b4cc646a691ed4216,8711.53,121,148,71.99611570247934,3.484137931034483,0.01652892561983471,115,0
2719,b64d51f0435e884e8de603b1655155ae,416.18,17,23,24.481176470588235,4.28125,0.0,17,0
2333,5dc4bdaf869e8c77c648078cbe8d59c2,292.99,1,1,292.99,1.0,1.0,1,2
1325,daeb5653dd96c1b11860f72209795012,2305.9,40,41,57.6475,4.1118421052631575,0.0,39,0
186,0ec28cec4046a4a199b6de9b4c891d97,296.6,3,4,98.86666666666666,5.0,0.0,3,0
1929,610f72e407cdd7caaa2f8167b0163fd8,13585.16,16,17,849.0725,3.625,0.0,16,0
1548,134a288e7de827ec5ec62e3ec9c3a295,877.45,9,9,97.49444444444444,4.777777777777778,0.0,9,0
2035,024b564ae893ce8e9bfa02c10a401ece,706.4,2,8,353.2,4.5,0.0,2,0
501,4bfc7a4a1cf8d4d2121c27422d9e50b5,8124.4,26,40,312.4769230769231,4.54,0.0,27,0
2198,c31eff8334d6b3047ed34bebd4d62c36,13191.5,122,123,108.12704918032787,3.8520238095238093,0.0,89,0
2159,17f51e7198701186712e53a39c564617,48019.0,56,61,857.4821428571429,4.333396226415094,0.0,56,0
750,3d0cd21d41671c46f82cd11176bf7277,447.8,9,11,49.75555555555555,4.666666666666667,0.0,9,0
545,9140bd1d9de28b197dce077bdd687438,1258.87,6,8,209.81166666666667,4.166666666666667,0.0,6,0
1679,0b18d63d0cd1d723567903fd34a07df2,1678.14,9,14,186.46,4.777777777777778,0.0,9,0
1952,63bc58679c44e8a998792119fd7ad23e,19.9,1,1,19.9,1.0,0.0,1,0
18,67bf6941ba2f1fa1d02c375766bc3e53,5610.0,16,22,350.625,4.125,0.0,16,0
977,c157bdeedcbc9a8e3c8bf0d87ff24428,514.27,7,10,73.46714285714286,4.428571428571429,0.0,7,0
